i;tmja_avant;tmja_apres;diff_tmja
1;12;0;12
2;43;0;43
3;855;186.99999999999997;668.0
4;246;0;246
5;240;253.66666666666663;13.666666666666629
6;87;0;87
7;9;264.99999999999994;255.99999999999994
8;130;0;130
9;49;27.33333333333334;21.66666666666666
10;138;0;138
11;67;272.99999999999994;205.99999999999994
12;169;0;169
13;700;0;700
14;49;171.3333333333333;122.33333333333329
15;145;0;145
16;438;382.00000000000006;55.99999999999994
17;390;0;390
18;508;807.6666666666667;299.66666666666674
19;106;0;106
20;135;0;135
21;7;612.3333333333335;605.3333333333335
22;17;0;17
23;73;74.99999999999999;1.9999999999999858
24;21;0;21
25;21;0;21
26;1;17.0;16.0
27;444;821.0000000000001;377.0000000000001
28;1100;0;1100
29;510;0;510
30;20;0;20
31;49;1394.9999999999995;1345.9999999999995
32;18;0;18
34;26;36.33333333333333;10.333333333333329
35;46;0;46
37;739;19.333333333333332;719.6666666666666
38;839;464.6666666666665;374.3333333333335
39;116;0;116
40;25;0;25
41;166;0;166
42;35;0;35
43;76;10.33333333333334;65.66666666666666
44;102;95.33333333333333;6.666666666666671
45;24;19.333333333333332;4.666666666666668
46;296;2.000000000000039;293.99999999999994
47;284;36.66666666666663;247.33333333333337
48;32;0;32
49;632;107.33333333333331;524.6666666666667
50;11;0;11
51;4;0;4
52;684;68.66666666666666;615.3333333333334
53;84;0;84
54;520;471.99999999999994;48.00000000000006
55;473;0;473
56;123;60.99999999999997;62.00000000000003
57;552;0;552
58;612;704.0000000000001;92.00000000000011
59;1466;19.333333333333332;1446.6666666666667
60;1333;0;1333
61;539;38.666666666666664;500.3333333333333
62;1672;0;1672
63;76;19.333333333333332;56.66666666666667
64;57;0;57
65;39;651.0000000000001;612.0000000000001
66;879;924.0000000000001;45.000000000000114
67;48;0;48
68;21;0;21
69;215;77.33333333333333;137.66666666666669
70;18;0;18
71;21;0;21
72;167;19.333333333333332;147.66666666666666
73;221;0;221
74;1541;1649.666666666667;108.66666666666697
75;85;0;85
76;1995;19.333333333333332;1975.6666666666667
77;82;0;82
78;488;1765.6666666666665;1277.6666666666665
79;61;190.66666666666663;129.66666666666663
80;11;0;11
81;21;0;21
82;104;0;104
83;974;350.00000000000034;623.9999999999997
84;415;0;415
85;478;354.00000000000045;123.99999999999955
86;242;874.9999999999999;632.9999999999999
87;419;0;419
88;725;0;725
89;7;0;7
90;2035;65.00000000000001;1970.0
91;44;0;44
92;120;19.333333333333332;100.66666666666667
93;30;0;30
94;192;103.66666666666667;88.33333333333333
95;1822;0;1822
96;215;84.33333333333334;130.66666666666666
97;170;0;170
98;49;123.0;74.0
99;152;520.0000000000002;368.0000000000002
100;647;0;647
101;17;19.333333333333332;2.333333333333332
102;59;0;59
103;21;0;21
104;292;3393.666666666668;3101.666666666668
105;303;0;303
106;2;0;2
107;32;0;32
108;189;143.33333333333331;45.666666666666686
109;34;0;34
110;424;53.66666666666664;370.33333333333337
111;358;88.33333333333339;269.66666666666663
112;288;0;288
113;227;123.99999999999999;103.00000000000001
114;335;107.66666666666671;227.3333333333333
115;375;0;375
117;135;0;135
118;343;0;343
119;46;0;46
120;358;320.33333333333337;37.66666666666663
121;1032;2069.3333333333335;1037.3333333333335
122;20;541.9999999999999;521.9999999999999
123;140;0;140
124;861;0;861
125;39;3258.6666666666665;3219.6666666666665
126;52;0;52
127;89;0;89
128;434;0;434
130;268;0;268
131;1583;0;1583
132;1481;19.333333333333332;1461.6666666666667
133;964;0;964
134;2;1661.3333333333335;1659.3333333333335
135;712;0;712
136;685;0;685
137;945;715.0000000000002;229.99999999999977
138;78;0;78
139;95;77.33333333333333;17.66666666666667
141;227;0;227
142;189;0;189
143;35;142.0;107.0
144;130;0;130
145;107;25.33333333333334;81.66666666666666
146;1;0;1
147;23;0;23
148;87;0;87
149;81;0;81
150;37;38.666666666666664;1.6666666666666643
151;2;0;2
152;252;60.33333333333333;191.66666666666669
153;21;0;21
154;24;19.333333333333332;4.666666666666668
155;146;0;146
156;100;141.0;41.0
157;50;0;50
158;1;0;1
159;3;17.0;14.0
160;60;41.0;19.0
161;4;0;4
162;126;0;126
163;40;0;40
164;48;0;48
165;78;0;78
166;33;46.66666666666667;13.666666666666671
167;5;0;5
168;153;0;153
169;53;0;53
170;116;364.0000000000001;248.0000000000001
171;1327;1276.3333333333333;50.66666666666674
172;193;471.6666666666668;278.6666666666668
173;115;0;115
174;234;0;234
175;23;0;23
176;194;1059.3333333333335;865.3333333333335
177;265;0;265
178;418;0;418
179;46;0;46
180;101;1433.6666666666663;1332.6666666666663
181;92;1336.9999999999998;1244.9999999999998
182;79;1387.333333333333;1308.333333333333
183;47;0;47
184;65;1375.6666666666663;1310.6666666666663
185;88;1472.333333333333;1384.333333333333
186;23;0;23
187;408;0;408
188;22;5.666666666666668;16.333333333333332
189;153;1559.9999999999998;1406.9999999999998
190;23;19.333333333333332;3.666666666666668
191;7;337.33333333333314;330.33333333333314
192;32;0;32
193;250;254.66666666666666;4.666666666666657
194;227;0;227
195;89;0;89
196;290;0;290
197;1068;472.66666666666646;595.3333333333335
198;69;0;69
199;23;38.66666666666664;15.666666666666643
200;89;120.66666666666664;31.666666666666643
201;193;0;193
202;139;0;139
203;189;0;189
204;143;101.33333333333331;41.666666666666686
205;35;4.66666666666665;30.33333333333335
206;40;14.666666666666682;25.333333333333318
207;262;0;262
208;141;204.33333333333334;63.33333333333334
209;174;0;174
210;79;23.999999999999982;55.000000000000014
211;303;0;303
212;1;0;1
213;186;38.666666666666664;147.33333333333334
214;733;946.3333333333333;213.33333333333326
215;171;0;171
216;938;0;938
217;427;0;427
218;1149;569.3333333333331;579.6666666666669
219;21;0;21
220;648;2760.666666666668;2112.666666666668
221;70;0;70
222;46;303.6666666666666;257.6666666666666
223;725;0;725
224;1;49.33333333333333;48.33333333333333
225;17;0;17
226;91;338.3333333333332;247.3333333333332
227;112;0;112
228;21;23.333333333333332;2.333333333333332
229;18;0;18
230;55;29.666666666666668;25.333333333333332
231;11;0;11
232;34;0;34
233;220;553.3333333333331;333.33333333333314
234;192;46.666666666666686;145.33333333333331
235;26;0;26
236;50;0;50
237;9;87.66666666666666;78.66666666666666
238;22;19.333333333333332;2.666666666666668
239;30;0;30
240;24;176.99999999999997;152.99999999999997
241;57;215.66666666666666;158.66666666666666
242;46;0;46
243;728;947.6666666666669;219.66666666666686
244;215;0;215
245;18;7.666666666666668;10.333333333333332
