i;tmja_avant;tmja_apres;diff_tmja
1;11;0;11
2;39;0;39
3;890;0;890
4;212;0;212
5;298;0;298
6;79;0;79
7;7;0;7
8;118;0;118
9;74;0;74
10;119;0;119
11;93;0;93
12;201;0;201
13;24;0;24
14;725;0;725
15;57;0;57
16;144;0;144
17;474;0;474
18;398;0;398
19;521;0;521
20;90;0;90
21;140;0;140
22;3;0;3
23;19;0;19
24;70;0;70
25;15;0;15
26;25;0;25
28;463;0;463
29;1085;0;1085
30;572;0;572
31;518;0;518
32;18;0;18
33;37;0;37
34;25;0;25
36;22;0;22
37;52;0;52
38;44;0;44
39;1;0;1
40;714;0;714
41;782;0;782
42;89;0;89
43;35;0;35
44;175;0;175
45;45;0;45
46;77;0;77
47;63;0;63
48;72;0;72
49;18;0;18
50;287;0;287
51;292;0;292
52;16;0;16
53;648;0;648
54;8;0;8
55;2;0;2
56;697;0;697
57;138;0;138
58;87;0;87
59;488;0;488
60;480;0;480
61;126;0;126
62;584;0;584
63;600;0;600
64;1461;0;1461
65;1335;0;1335
66;526;0;526
67;1721;0;1721
68;15;0;15
69;64;0;64
70;65;0;65
71;33;0;33
72;892;0;892
73;51;0;51
74;21;0;21
75;209;0;209
76;14;0;14
77;31;0;31
78;153;0;153
79;188;0;188
80;1584;0;1584
81;98;0;98
82;2010;0;2010
83;52;0;52
84;1768;0;1768
85;87;0;87
86;475;0;475
87;62;0;62
88;8;0;8
89;22;0;22
90;103;0;103
91;965;0;965
92;442;0;442
93;519;0;519
94;214;0;214
95;485;0;485
96;724;0;724
97;281;0;281
98;18;0;18
99;2051;0;2051
100;41;0;41
101;104;0;104
102;26;0;26
103;197;0;197
104;1838;0;1838
105;206;0;206
106;154;0;154
107;41;0;41
108;122;0;122
109;694;0;694
110;22;0;22
111;70;0;70
112;24;0;24
113;295;0;295
114;287;0;287
115;9;0;9
116;30;0;30
117;175;0;175
118;163;0;163
119;20;0;20
120;432;0;432
121;27;0;27
122;338;0;338
123;291;0;291
124;203;0;203
125;327;0;327
126;352;0;352
128;136;0;136
129;321;0;321
130;43;0;43
131;376;0;376
132;1034;0;1034
133;1290;0;1290
134;18;0;18
135;114;0;114
136;805;0;805
137;50;0;50
138;46;0;46
139;82;0;82
140;422;0;422
141;1;0;1
142;290;0;290
143;275;0;275
144;1610;0;1610
145;1522;0;1522
146;1065;0;1065
147;7;0;7
148;721;0;721
149;650;0;650
150;1052;0;1052
151;79;0;79
152;37;0;37
153;94;0;94
155;63;0;63
156;253;0;253
157;218;0;218
158;30;0;30
159;136;0;136
160;115;0;115
162;28;0;28
163;46;0;46
164;104;0;104
165;102;0;102
166;42;0;42
168;269;0;269
169;22;0;22
170;24;0;24
171;146;0;146
172;95;0;95
173;51;0;51
174;21;0;21
175;2;0;2
176;1;0;1
177;76;0;76
179;116;0;116
180;51;0;51
181;43;0;43
182;66;0;66
183;52;0;52
184;4;0;4
185;160;0;160
186;215;0;215
187;54;0;54
188;107;0;107
189;1305;0;1305
190;292;0;292
191;176;0;176
192;1144;0;1144
193;105;0;105
194;201;0;201
195;27;0;27
196;177;0;177
197;222;0;222
198;412;0;412
199;42;0;42
200;88;0;88
201;396;0;396
202;112;0;112
203;86;0;86
204;42;0;42
205;67;0;67
206;32;0;32
207;74;0;74
208;27;0;27
209;395;0;395
210;16;0;16
211;148;0;148
212;21;0;21
213;8;0;8
214;31;0;31
215;275;0;275
216;240;0;240
217;87;0;87
218;241;0;241
219;1011;0;1011
220;118;0;118
221;58;0;58
222;20;0;20
223;116;0;116
224;165;0;165
225;137;0;137
226;159;0;159
227;170;0;170
228;15;0;15
229;30;0;30
230;245;0;245
231;133;0;133
232;193;0;193
233;89;0;89
234;270;0;270
236;173;0;173
237;737;0;737
238;189;0;189
239;1013;0;1013
240;403;0;403
241;1089;0;1089
242;23;0;23
243;668;0;668
244;63;0;63
245;39;0;39
246;701;0;701
247;12;0;12
248;2;0;2
249;16;0;16
250;2;0;2
251;74;0;74
252;89;0;89
253;23;0;23
254;15;0;15
255;74;0;74
256;47;0;47
257;20;0;20
258;37;0;37
259;239;0;239
260;193;0;193
261;25;0;25
262;55;0;55
263;10;0;10
264;16;0;16
265;31;0;31
266;25;0;25
267;47;0;47
268;57;0;57
269;735;0;735
270;260;0;260
271;28;0;28
272;27;0;27
273;56;0;56
274;80;0;80
275;82;0;82
277;137;0;137
278;82;0;82
279;108;0;108
280;394;0;394
281;132;0;132
282;294;0;294
283;249;0;249
284;126;0;126
285;319;0;319
288;24;0;24
290;140;0;140
291;160;0;160
292;1136;0;1136
293;2;0;2
294;181;0;181
295;20;0;20
296;1;0;1
297;1183;0;1183
298;915;0;915
299;53;0;53
300;246;0;246
301;1003;0;1003
302;26;0;26
303;9;0;9
304;65;0;65
305;297;0;297
306;21;0;21
307;286;0;286
308;15;0;15
309;1177;0;1177
310;357;0;357
311;1292;0;1292
312;1219;0;1219
313;1187;0;1187
314;1288;0;1288
315;997;0;997
316;25;0;25
317;28;0;28
318;19;0;19
319;30;0;30
320;26;0;26
321;466;0;466
322;60;0;60
323;20;0;20
324;458;0;458
325;75;0;75
326;134;0;134
327;338;0;338
328;295;0;295
329;19;0;19
330;1849;0;1849
331;155;0;155
332;1130;0;1130
333;535;0;535
334;930;0;930
335;1343;0;1343
336;70;0;70
337;391;0;391
338;25;0;25
339;42;0;42
341;98;0;98
342;2;0;2
343;319;0;319
344;14;0;14
345;54;0;54
346;97;0;97
347;216;0;216
348;588;0;588
349;243;0;243
350;138;0;138
351;182;0;182
352;14;0;14
353;8;0;8
354;226;0;226
355;170;0;170
356;106;0;106
357;68;0;68
358;34;0;34
359;94;0;94
360;68;0;68
361;18;0;18
362;1369;0;1369
363;17;0;17
364;17;0;17
365;1113;0;1113
366;20;0;20
367;105;0;105
368;51;0;51
369;5;0;5
370;59;0;59
371;31;0;31
372;47;0;47
373;64;0;64
374;1037;0;1037
375;1270;0;1270
376;61;0;61
377;53;0;53
378;23;0;23
379;23;0;23
380;363;0;363
381;46;0;46
382;1620;0;1620
383;26;0;26
384;71;0;71
385;951;0;951
386;84;0;84
387;47;0;47
388;38;0;38
389;904;0;904
390;195;0;195
391;154;0;154
392;214;0;214
393;188;0;188
394;43;0;43
395;22;0;22
396;22;0;22
397;65;0;65
398;118;0;118
399;21;0;21
400;71;0;71
401;22;0;22
402;18;0;18
403;29;0;29
404;22;0;22
405;311;0;311
406;341;0;341
407;23;0;23
408;35;0;35
409;23;0;23
411;45;0;45
412;143;0;143
413;64;0;64
414;27;0;27
415;19;0;19
416;81;0;81
417;34;0;34
419;20;0;20
420;50;0;50
421;26;0;26
422;334;0;334
423;64;0;64
424;1069;0;1069
425;36;0;36
426;1;0;1
427;174;0;174
428;21;0;21
430;21;0;21
431;48;0;48
432;56;0;56
433;78;0;78
434;235;0;235
435;240;0;240
436;11;0;11
437;308;0;308
438;318;0;318
439;6;0;6
440;17;0;17
441;392;0;392
442;438;0;438
443;490;0;490
444;192;0;192
445;646;0;646
446;106;0;106
447;482;0;482
448;977;0;977
449;963;0;963
450;461;0;461
451;9;0;9
452;70;0;70
453;52;0;52
454;25;0;25
455;111;0;111
456;121;0;121
457;11;0;11
458;43;0;43
459;27;0;27
460;111;0;111
461;69;0;69
462;20;0;20
463;41;0;41
464;69;0;69
465;52;0;52
466;19;0;19
467;619;0;619
468;991;0;991
469;23;0;23
470;74;0;74
471;95;0;95
472;26;0;26
473;594;0;594
474;949;0;949
475;14;0;14
476;23;0;23
477;198;0;198
478;31;0;31
479;4;0;4
480;7;0;7
481;26;0;26
482;227;0;227
483;33;0;33
485;33;0;33
486;44;0;44
487;257;0;257
488;21;0;21
489;29;0;29
490;25;0;25
491;20;0;20
492;552;0;552
493;908;0;908
494;72;0;72
495;103;0;103
496;21;0;21
497;5;0;5
498;23;0;23
499;12;0;12
500;121;0;121
501;28;0;28
502;47;0;47
503;17;0;17
504;667;0;667
505;25;0;25
