i;tmja_avant;tmja_apres;diff_tmja
1;45;98.33333333333331;53.333333333333314
2;251;284.6666666666667;33.666666666666686
3;70;0;70
4;6;53.333333333333314;47.333333333333314
5;124;73.66666666666669;50.333333333333314
6;173;142.33333333333334;30.666666666666657
7;50;13.333333333333336;36.666666666666664
8;482;506.6666666666667;24.666666666666686
9;402;403.0;1.0
10;57;207.99999999999997;150.99999999999997
11;1;62.999999999999986;61.999999999999986
12;1027;0;1027
14;13;112.66666666666666;99.66666666666666
15;0;55.33333333333332;55.33333333333332
16;798;704.6666666666666;93.33333333333337
17;122;83.33333333333334;38.66666666666666
18;7;8.0;1.0
19;0;6.0;6.0
20;91;210.66666666666663;119.66666666666663
21;507;511.0;4.0
22;599;598.0;1.0
23;22;18.0;4.0
24;23;2.3333333333333357;20.666666666666664
25;209;285.0;76.0
26;162;191.66666666666666;29.666666666666657
27;212;0;212
28;1505;1460.3333333333333;44.66666666666674
29;11;0;11
30;116;120.0;4.0
31;505;249.33333333333331;255.66666666666669
32;234;0;234
33;264;243.33333333333334;20.666666666666657
34;220;235.0;15.0
35;170;219.33333333333331;49.333333333333314
36;155;0;155
37;17;1.3333333333333357;15.666666666666664
38;36;12.0;24.0
39;321;0;321
40;316;0;316
41;373;17.333333333333343;355.66666666666663
42;0;346.66666666666663;346.66666666666663
43;355;288.66666666666674;66.33333333333326
44;1292;414.3333333333333;877.6666666666667
45;13;0;13
46;138;0;138
48;1441;1464.6666666666667;23.666666666666742
49;8;0;8
50;1007;854.6666666666666;152.33333333333337
51;80;129.33333333333331;49.333333333333314
52;65;16.66666666666667;48.33333333333333
53;25;114.99999999999997;89.99999999999997
54;2;24.666666666666664;22.666666666666664
55;145;151.0;6.0
56;107;76.33333333333334;30.666666666666657
57;39;18.333333333333336;20.666666666666664
58;197;170.66666666666663;26.33333333333337
59;351;159.66666666666669;191.33333333333331
60;197;0;197
61;267;249.66666666666666;17.333333333333343
62;103;0;103
63;77;40.0;37.0
64;39;0;39
65;84;166.00000000000003;82.00000000000003
66;20;0;20
67;423;289.3333333333333;133.66666666666669
68;278;294.0;16.0
69;106;133.66666666666666;27.666666666666657
70;145;115.33333333333334;29.666666666666657
71;189;213.66666666666666;24.666666666666657
72;167;145.33333333333334;21.666666666666657
74;179;228.33333333333331;49.333333333333314
75;710;784.0;74.0
76;202;154.66666666666666;47.33333333333334
77;420;0;420
78;61;0;61
79;4;0;4
80;48;45.0;3.0
81;21;19.0;2.0
83;0;25.666666666666664;25.666666666666664
84;0;143.33333333333331;143.33333333333331
86;1121;1171.3333333333335;50.333333333333485
87;1129;1149.6666666666667;20.666666666666742
88;252;268.0;16.0
89;935;0;935
90;27;55.33333333333333;28.33333333333333
91;20;45.666666666666664;25.666666666666664
