i;tmja_avant;tmja_apres;diff_tmja
1;10;0;10
2;56;0;56
3;929;0;929
4;223;0;223
5;272;0;272
6;100;0;100
7;3;0;3
8;113;0;113
9;70;0;70
10;116;0;116
11;81;0;81
12;180;0;180
13;17;0;17
14;760;0;760
15;46;0;46
16;138;0;138
17;431;0;431
18;363;0;363
19;486;0;486
20;92;0;92
21;122;0;122
22;5;0;5
23;17;0;17
24;66;0;66
25;25;0;25
26;17;0;17
27;1;0;1
28;458;0;458
29;1037;0;1037
30;543;0;543
31;510;0;510
32;21;0;21
33;45;0;45
34;26;0;26
36;18;0;18
37;61;0;61
38;41;0;41
40;712;0;712
41;797;0;797
42;128;0;128
43;32;0;32
44;208;0;208
45;30;0;30
46;66;0;66
47;67;0;67
48;75;0;75
49;18;0;18
50;304;0;304
51;285;0;285
52;25;0;25
53;721;0;721
54;8;0;8
55;1;0;1
56;780;0;780
57;152;0;152
58;90;0;90
59;483;0;483
60;493;0;493
61;127;0;127
62;582;0;582
63;596;0;596
64;1358;0;1358
65;1225;0;1225
66;543;0;543
67;1668;0;1668
68;23;0;23
69;75;0;75
70;71;0;71
71;31;0;31
72;891;0;891
73;50;0;50
74;21;0;21
75;229;0;229
76;10;0;10
77;30;0;30
78;190;0;190
79;225;0;225
80;1574;0;1574
81;101;0;101
82;2001;0;2001
83;44;0;44
84;1727;0;1727
85;58;0;58
86;512;0;512
87;54;0;54
88;6;0;6
89;25;0;25
90;111;0;111
91;895;0;895
92;423;0;423
93;541;0;541
94;244;0;244
95;423;0;423
96;738;0;738
97;249;0;249
98;15;0;15
99;2023;0;2023
100;52;0;52
101;116;0;116
102;19;0;19
103;168;0;168
104;1828;0;1828
105;193;0;193
106;175;0;175
107;41;0;41
108;131;0;131
109;696;0;696
110;21;0;21
111;54;0;54
112;10;0;10
113;292;0;292
114;305;0;305
115;7;0;7
116;34;0;34
117;207;0;207
118;194;0;194
119;34;0;34
120;400;0;400
121;32;0;32
122;317;0;317
123;285;0;285
124;229;0;229
125;305;0;305
126;364;0;364
128;124;0;124
129;337;0;337
130;51;0;51
131;370;0;370
132;954;0;954
133;1299;0;1299
134;28;0;28
135;151;0;151
136;814;0;814
137;41;0;41
138;53;0;53
139;90;0;90
140;450;0;450
142;311;0;311
143;249;0;249
144;1598;0;1598
145;1511;0;1511
146;1011;0;1011
147;7;0;7
148;711;0;711
149;662;0;662
150;991;0;991
151;84;0;84
152;35;0;35
153;96;0;96
155;59;0;59
156;244;0;244
157;201;0;201
158;22;0;22
159;126;0;126
160;111;0;111
161;1;0;1
162;25;0;25
163;38;0;38
164;97;0;97
165;92;0;92
166;42;0;42
168;253;0;253
169;22;0;22
170;18;0;18
171;125;0;125
172;75;0;75
173;39;0;39
174;13;0;13
175;1;0;1
176;1;0;1
177;65;0;65
178;1;0;1
179;101;0;101
180;42;0;42
181;47;0;47
182;52;0;52
183;49;0;49
184;4;0;4
185;140;0;140
186;190;0;190
187;63;0;63
188;112;0;112
189;1327;0;1327
190;336;0;336
191;190;0;190
192;1136;0;1136
193;106;0;106
194;230;0;230
195;24;0;24
196;193;0;193
197;259;0;259
198;445;0;445
199;49;0;49
200;92;0;92
201;453;0;453
202;94;0;94
203;85;0;85
204;49;0;49
205;73;0;73
206;33;0;33
207;81;0;81
208;15;0;15
209;417;0;417
210;15;0;15
211;144;0;144
212;19;0;19
213;4;0;4
214;21;0;21
215;301;0;301
216;225;0;225
217;104;0;104
218;277;0;277
219;971;0;971
220;102;0;102
221;71;0;71
222;25;0;25
223;102;0;102
224;209;0;209
225;166;0;166
226;198;0;198
227;162;0;162
228;33;0;33
229;42;0;42
230;283;0;283
231;160;0;160
232;185;0;185
233;94;0;94
234;324;0;324
236;201;0;201
237;726;0;726
238;180;0;180
239;984;0;984
240;427;0;427
241;1068;0;1068
242;22;0;22
243;736;0;736
244;73;0;73
245;51;0;51
246;710;0;710
247;25;0;25
248;3;0;3
249;18;0;18
251;92;0;92
252;111;0;111
253;20;0;20
254;8;0;8
255;72;0;72
256;50;0;50
257;18;0;18
258;42;0;42
259;259;0;259
260;172;0;172
261;21;0;21
262;75;0;75
263;12;0;12
264;28;0;28
265;26;0;26
266;21;0;21
267;56;0;56
268;51;0;51
269;750;0;750
270;222;0;222
271;24;0;24
272;24;0;24
273;73;0;73
274;97;0;97
275;71;0;71
277;177;0;177
278;63;0;63
279;97;0;97
280;360;0;360
281;133;0;133
282;305;0;305
283;216;0;216
284;98;0;98
285;299;0;299
288;30;0;30
290;130;0;130
291;154;0;154
292;1111;0;1111
293;4;0;4
294;173;0;173
295;23;0;23
297;1122;0;1122
298;982;0;982
299;59;0;59
300;256;0;256
301;936;0;936
302;33;0;33
303;7;0;7
304;73;0;73
305;324;0;324
306;34;0;34
307;264;0;264
308;11;0;11
309;1130;0;1130
310;382;0;382
311;1323;0;1323
312;1240;0;1240
313;1135;0;1135
314;1302;0;1302
315;931;0;931
316;28;0;28
317;15;0;15
318;14;0;14
319;17;0;17
320;16;0;16
321;440;0;440
322;52;0;52
323;13;0;13
324;444;0;444
325;65;0;65
326;128;0;128
327;308;0;308
328;322;0;322
329;12;0;12
330;1821;0;1821
331;157;0;157
332;1049;0;1049
333;508;0;508
334;837;0;837
335;1368;0;1368
336;90;0;90
337;403;0;403
338;26;0;26
339;37;0;37
340;1;0;1
341;93;0;93
342;1;0;1
343;291;0;291
344;22;0;22
345;57;0;57
346;112;0;112
347;226;0;226
348;577;0;577
349;267;0;267
350;136;0;136
351;162;0;162
352;17;0;17
353;12;0;12
354;199;0;199
355;149;0;149
356;107;0;107
357;56;0;56
358;48;0;48
359;81;0;81
360;84;0;84
361;16;0;16
362;1250;0;1250
363;21;0;21
364;24;0;24
365;1032;0;1032
366;19;0;19
367;115;0;115
368;48;0;48
369;10;0;10
370;67;0;67
371;16;0;16
372;64;0;64
373;81;0;81
374;961;0;961
375;1282;0;1282
376;74;0;74
377;45;0;45
378;25;0;25
379;27;0;27
380;438;0;438
381;47;0;47
382;1607;0;1607
383;24;0;24
384;85;0;85
385;939;0;939
386;75;0;75
387;42;0;42
388;49;0;49
389;900;0;900
390;235;0;235
391;186;0;186
392;250;0;250
393;208;0;208
394;43;0;43
395;24;0;24
396;26;0;26
397;61;0;61
398;107;0;107
399;24;0;24
400;56;0;56
401;26;0;26
402;17;0;17
403;25;0;25
404;16;0;16
405;288;0;288
406;351;0;351
407;20;0;20
408;58;0;58
409;18;0;18
411;44;0;44
412;140;0;140
413;55;0;55
414;21;0;21
415;21;0;21
416;61;0;61
417;22;0;22
419;22;0;22
